Job,Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
13,0,32508,4952,AlPatch_2_1,8454.3198660057,8454.4130269185
13,0,32507,4952,AlPatch_2_1,8454.3198660057,8454.4173224531
13,0,32534,4399,AlPatch_1_0,30009.480227337,30009.571711316
13,0,32533,4399,AlPatch_1_0,30009.480227337,30009.582742579
13,0,32584,3228,AlPatch_2_0,683.03946257895,683.13693145322
13,0,32583,3228,AlPatch_2_0,683.03946257895,683.13336740491
13,0,32686,1178,AlPatch_0_0,98241.748649645,98241.843505299
13,0,32685,1178,AlPatch_0_0,98241.748649645,98241.844855701
13,0,32744,220,AlPatch_0_1,44299.853878844,44299.941758723
13,0,32743,220,AlPatch_0_1,44299.853878844,44299.954431867
14,0,31350,29344,AlPatch_1_0,25980.337758749,25980.43293017
14,0,31349,29344,AlPatch_1_0,25980.337758749,25980.433356162
14,0,31496,26282,AlPatch_1_1,2811.9993982118,2812.0854829067
14,0,31495,26282,AlPatch_1_1,2811.9993982118,2812.1027811623
14,0,31680,22245,AlPatch_2_0,939.80705191348,939.90058824743
14,0,31679,22245,AlPatch_2_0,939.80705191348,939.90232363817
14,0,32022,14978,AlPatch_0_1,18242.867893004,18242.968662768
14,0,32021,14978,AlPatch_0_1,18242.867893004,18242.957249963
14,0,32338,9147,AlPatch_2_1,14982.625387899,14982.712695016
14,0,32337,9147,AlPatch_2_1,14982.625387899,14982.712320599
14,0,32370,8471,AlPatch_2_1,18279.060937939,18279.147739609
14,0,32369,8471,AlPatch_2_1,18279.060937939,18279.147688429
14,0,32392,7765,AlPatch_2_1,70851.720794162,70851.815675501
14,0,32391,7765,AlPatch_2_1,70851.720794162,70851.808506103
14,0,32430,6888,AlPatch_2_0,58894.995182374,58895.097680909
14,0,32429,6888,AlPatch_2_0,58894.995182374,58895.080685346
14,0,32458,6176,AlPatch_0_1,122679.50512988,122679.60341543
14,0,32457,6176,AlPatch_0_1,122679.50512988,122679.60193572
14,0,32694,1027,AlPatch_0_1,12631.902418251,12631.991780896
14,0,32693,1027,AlPatch_0_1,12631.902418251,12631.990921601
15,0,31294,30353,AlPatch_1_0,51512.618402787,51512.70937834
15,0,31293,30353,AlPatch_1_0,51512.618402787,51512.704268996
15,0,31432,27501,AlPatch_2_1,31803.11493957,31803.209695914
15,0,31431,27501,AlPatch_2_1,31803.11493957,31803.209831949
15,0,31678,22441,AlPatch_2_1,21481.84396592,21481.940566206
15,0,31677,22441,AlPatch_2_1,21481.84396592,21481.945935365
15,0,31748,20934,AlPatch_2_1,23812.93705187,23813.033690935
15,0,31747,20934,AlPatch_2_1,23812.93705187,23813.033800261
15,0,31990,15950,AlPatch_0_0,31123.862414421,31123.954271484
15,0,31989,15950,AlPatch_0_0,31123.862414421,31123.956330813
15,0,32072,13898,AlPatch_2_1,12864.698262636,12864.785824653
15,0,32071,13898,AlPatch_2_1,12864.698262636,12864.800297092
15,0,32512,5290,AlPatch_0_1,3937.2147146908,3937.3111559853
15,0,32511,5290,AlPatch_0_1,3937.2147146908,3937.308095957
1,0,31376,28802,AlPatch_0_0,34797.005946517,34797.105184958
1,0,31375,28802,AlPatch_0_0,34797.005946517,34797.103507338
1,0,31390,28561,AlPatch_0_0,15323.761812818,15323.862580791
1,0,31389,28561,AlPatch_0_0,15323.761812818,15323.853836811
1,0,31426,27780,AlPatch_1_0,5809.4801554079,5809.568330446
