Job,Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
18,0,250875,229786,AlPatch_1_1,92733.609163062,92733.701386492
18,0,251674,213868,AlPatch_2_0,2588.0450377709,2588.1390242657
18,0,251673,213868,AlPatch_2_0,2588.0450377709,2588.1408208548
18,0,251734,212481,AlPatch_2_1,6335.8662679693,6335.954001735
18,0,251733,212481,AlPatch_2_1,6335.8662679693,6335.9528943838
18,0,251812,210905,AlPatch_1_1,12361.276495952,12361.362164546
18,0,251811,210905,AlPatch_1_1,12361.276495952,12361.362247997
18,0,252014,206100,AlPatch_1_0,34274.439510257,34274.525400151
18,0,252013,206100,AlPatch_1_0,34274.439510257,34274.532107238
18,0,252212,201994,AlPatch_2_1,18552.323726546,18552.418269842
18,0,252211,201994,AlPatch_2_1,18552.323726546,18552.426472105
18,0,252228,201769,AlPatch_1_1,45156.000749294,45156.092518639
18,0,252227,201769,AlPatch_1_1,45156.000749294,45156.090968591
18,0,252748,189860,AlPatch_2_1,14809.265663782,14809.357887512
18,0,252747,189860,AlPatch_2_1,14809.265663782,14809.35700649
18,0,252778,189345,AlPatch_2_1,24622.653185414,24622.756550814
18,0,252777,189345,AlPatch_2_1,24622.653185414,24622.740748273
18,0,252996,184698,AlPatch_2_0,128258.03003021,128258.12928019
18,0,252995,184698,AlPatch_2_0,128258.03003021,128258.13143181
18,0,253022,184206,AlPatch_2_1,57563.989217007,57564.085638537
18,0,253021,184206,AlPatch_2_1,57563.989217007,57564.085856992
18,0,253636,172051,AlPatch_1_0,83770.081748816,83770.16909233
18,0,253635,172051,AlPatch_1_0,83770.081748816,83770.182942163
18,0,254210,160303,AlPatch_1_0,37696.125810064,37696.224363257
18,0,254209,160303,AlPatch_1_0,37696.125810064,37696.224735918
18,0,254486,154208,AlPatch_1_0,12197.323738557,12197.423499516
18,0,254485,154208,AlPatch_1_0,12197.323738557,12197.419153062
18,0,254738,149403,AlPatch_2_1,111622.74893244,111622.83696216
18,0,254737,149403,AlPatch_2_1,111622.74893244,111622.8404653
18,0,255246,139049,AlPatch_1_1,85746.492839428,85746.583194167
18,0,255245,139049,AlPatch_1_1,85746.492839428,85746.584676898
18,0,255374,136335,AlPatch_0_1,19043.374163722,19043.468408335
18,0,255373,136335,AlPatch_0_1,19043.374163722,19043.4691885
18,0,255496,134257,AlPatch_2_0,657.9831835465,658.08316336143
18,0,255495,134257,AlPatch_2_0,657.9831835465,658.07634587454
18,0,255510,134007,AlPatch_1_1,23561.073721002,23561.175533542
18,0,255509,134007,AlPatch_1_1,23561.073721002,23561.163943188
18,0,255676,130427,AlPatch_2_1,1290.084599271,1290.1807859033
18,0,255675,130427,AlPatch_2_1,1290.084599271,1290.1773458298
18,0,255818,127774,AlPatch_2_0,1018.0434116185,1018.1335540209
18,0,255817,127774,AlPatch_2_0,1018.0434116185,1018.1411350419
18,0,256580,111973,AlPatch_1_0,8092.7842158109,8092.8813190163
18,0,256579,111973,AlPatch_1_0,8092.7842158109,8092.8749448848
18,0,256904,104579,AlPatch_1_1,3030.7293071378,3030.8280474484
18,0,256903,104579,AlPatch_1_1,3030.7293071378,3030.830873405
18,0,257158,99515,AlPatch_1_1,46918.735264002,46918.836096304
18,0,257157,99515,AlPatch_1_1,46918.735264002,46918.823058663
18,0,257258,96777,AlPatch_0_1,19363.692238298,19363.781222248
18,0,257257,96777,AlPatch_0_1,19363.692238298,19363.779947236
18,0,257296,96171,AlPatch_0_0,57270.547848959,57270.638768788
18,0,257295,96171,AlPatch_0_0,57270.547848959,57270.638934081
18,0,257316,95626,AlPatch_0_0,4024.5415488899,4024.6357761936
18,0,257315,95626,AlPatch_0_0,4024.5415488899,4024.6396400017
18,0,257426,93349,AlPatch_1_1,13447.656894536,13447.747418827
18,0,257425,93349,AlPatch_1_1,13447.656894536,13447.747265738
18,0,257432,93253,AlPatch_2_0,38471.94751671,38472.045379955
18,0,257431,93253,AlPatch_2_0,38471.94751671,38472.044665265
18,0,257592,89385,AlPatch_2_1,834.66069928035,834.763667984
18,0,257591,89385,AlPatch_2_1,834.66069928035,834.7469558974
18,0,258204,77306,AlPatch_1_1,80806.665067867,80806.759205836
18,0,258203,77306,AlPatch_1_1,80806.665067867,80806.759730874
18,0,258262,76159,AlPatch_0_1,6333.5309984721,6333.6210952399
18,0,258261,76159,AlPatch_0_1,6333.5309984721,6333.6283149445
18,0,258492,71412,AlPatch_1_1,76443.097078001,76443.187860561
18,0,258491,71412,AlPatch_1_1,76443.097078001,76443.189016653
18,0,258604,69188,AlPatch_1_1,101172.10689219,101172.19697357
18,0,258603,69188,AlPatch_1_1,101172.10689219,101172.20807276
18,0,258682,67660,AlPatch_1_0,38420.378185304,38420.476036571
18,0,258681,67660,AlPatch_1_0,38420.378185304,38420.476353004
18,0,258736,66401,AlPatch_2_1,3545.9044639728,3546.0025133826
18,0,258735,66401,AlPatch_2_1,3545.9044639728,3545.9977282559
18,0,258882,63724,AlPatch_0_0,67237.664060358,67237.769287601
18,0,258881,63724,AlPatch_0_0,67237.664060358,67237.767628104
18,0,259154,57922,AlPatch_1_0,47035.923461673,47036.015293149
18,0,259153,57922,AlPatch_1_0,47035.923461673,47036.014804988
18,0,259160,57885,AlPatch_0_0,14850.267043636,14850.357456708
18,0,259159,57885,AlPatch_0_0,14850.267043636,14850.357938456
18,0,259450,52069,AlPatch_2_0,26601.290993852,26601.39329006
18,0,259449,52069,AlPatch_2_0,26601.290993852,26601.392488664
18,0,259460,52003,AlPatch_1_0,52222.329891341,52222.427034729
18,0,259459,52003,AlPatch_1_0,52222.329891341,52222.4251726
18,0,259718,46869,AlPatch_2_0,16130.59867303,16130.693555738
18,0,259717,46869,AlPatch_2_0,16130.59867303,16130.694995557
