Job,Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
6,0,250787,164071,AlPatch_2_0,4170.9719472971,4171.0575823867
6,0,251526,80024,AlPatch_2_1,9095.6026626548,9095.6966564999
6,0,251525,80024,AlPatch_2_1,9095.6026626548,9095.6966470036
6,0,251694,58305,AlPatch_1_1,6550.2637372517,6550.3626991736
6,0,251693,58305,AlPatch_1_1,6550.2637372517,6550.3503456002
6,0,252032,26407,AlPatch_1_1,9602.0336990722,9602.1297302965
6,0,252031,26407,AlPatch_1_1,9602.0336990722,9602.1303444349
6,0,252150,12466,AlPatch_1_0,5275.1427977756,5275.2339393612
6,0,252149,12466,AlPatch_1_0,5275.1427977756,5275.2395029176
7,0,250060,244269,AlPatch_0_1,7129.0764182575,7129.1683062984
7,0,250059,244269,AlPatch_0_1,7129.0764182575,7129.1724760869
7,0,250138,237905,AlPatch_2_1,4222.7043915228,4222.7961085203
7,0,250137,237905,AlPatch_2_1,4222.7043915228,4222.7969841193
7,0,250172,235179,AlPatch_2_0,2323.5561052076,2323.6473144814
7,0,250171,235179,AlPatch_2_0,2323.5561052076,2323.6495195061
7,0,250282,224876,AlPatch_2_1,933.29994889535,933.38611791512
7,0,250281,224876,AlPatch_2_1,933.29994889535,933.39096692691
7,0,250714,172161,AlPatch_2_1,1219.609956418,1219.6994058411
7,0,250713,172161,AlPatch_2_1,1219.609956418,1219.6997903356
7,0,251378,108134,AlPatch_0_0,1480.0678805214,1480.1626959132
7,0,251377,108134,AlPatch_0_0,1480.0678805214,1480.1675173985
7,0,251574,88784,AlPatch_1_1,5875.1415153937,5875.2281338551
7,0,251573,88784,AlPatch_1_1,5875.1415153937,5875.2279106055
7,0,251782,68063,AlPatch_2_1,8461.6575408895,8461.7442226879
7,0,251781,68063,AlPatch_2_1,8461.6575408895,8461.7437745055
7,0,251922,49950,AlPatch_2_0,6301.2859792721,6301.3811390482
7,0,251921,49950,AlPatch_2_0,6301.2859792721,6301.385505468
